PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
40669847,The future of precision orthopaedics: personalized data-driven practice,"Kader DF, Coppola A, Vijay A, Fontalis A, Haddad FS.",Bone Jt Open. 2025 Jul 17;6(7):836-840. doi: 10.1302/2633-1462.67.BJO-2025-0056.R1.,Kader DF,Bone Jt Open,2025,2025/07/16,PMC12266936,,10.1302/2633-1462.67.BJO-2025-0056.R1
39374015,Circulating Tumor Cell Count and Overall Survival in Patients With Metastatic Hormone-Sensitive Prostate Cancer,"Goldkorn A, Tangen C, Plets M, Bsteh D, Xu T, Pinski JK, Ingles S, Triche TJ, MacVicar GR, Vaena DA, Crispino AW, McConkey DJ, Lara PN Jr, Hussain MHA, Quinn DI, Dorff TB, Lerner SP, Thompson I Jr, Agarwal N.",JAMA Netw Open. 2024 Oct 1;7(10):e2437871. doi: 10.1001/jamanetworkopen.2024.37871.,Goldkorn A,JAMA Netw Open,2024,2024/10/07,PMC11581504,,10.1001/jamanetworkopen.2024.37871
39653015,Development of Prediction Models for Severe Pain and Urinary Symptoms After Ureteroscopy With Ureteral Stent Placement: Results From the STENTS Study and Initial Validation of Pain Interference,"Tasian GE, Harper JD, Al-Khalidi HR, Yang H, Maalouf NM, Curatolo M, Lai HH, Desai A, Antonelli JA, Huang J, Ziemba JB, Wessells H, Kirkali Z, Scales CD Jr, Reese PP.",J Urol. 2025 Apr;213(4):475-484. doi: 10.1097/JU.0000000000004370. Epub 2024 Dec 9.,Tasian GE,J Urol,2025,2024/12/09,PMC11888894,NIHMS2040358,10.1097/JU.0000000000004370
39106058,Clinical Evaluation of Artificial Intelligence-Enabled Interventions,"Hogg HDJ, Martindale APL, Liu X, Denniston AK.",Invest Ophthalmol Vis Sci. 2024 Aug 1;65(10):10. doi: 10.1167/iovs.65.10.10.,Hogg HDJ,Invest Ophthalmol Vis Sci,2024,2024/08/06,PMC11309043,,10.1167/iovs.65.10.10
38918723,A simple machine learning model for the prediction of acute kidney injury following noncardiac surgery in geriatric patients: a prospective cohort study,"Peng X, Zhu T, Chen Q, Zhang Y, Zhou R, Li K, Hao X.",BMC Geriatr. 2024 Jun 25;24(1):549. doi: 10.1186/s12877-024-05148-1.,Peng X,BMC Geriatr,2024,2024/06/25,PMC11197315,,10.1186/s12877-024-05148-1
39563783,External validation of a multimodality deep-learning normal tissue complication probability model for mandibular osteoradionecrosis trained on 3D radiation distribution maps and clinical variables,"Humbert-Vidan L, Hansen CR, Patel V, Johansen J, King AP, Guerrero Urbano T.",Phys Imaging Radiat Oncol. 2024 Nov 2;32:100668. doi: 10.1016/j.phro.2024.100668. eCollection 2024 Oct.,Humbert-Vidan L,Phys Imaging Radiat Oncol,2024,2024/11/20,PMC11574792,,10.1016/j.phro.2024.100668
39578435,Artificial Intelligence to Diagnose Complications of Diabetes,"Ayers AT, Ho CN, Kerr D, Cichosz SL, Mathioudakis N, Wang M, Najafi B, Moon SJ, Pandey A, Klonoff DC.",J Diabetes Sci Technol. 2025 Jan;19(1):246-264. doi: 10.1177/19322968241287773. Epub 2024 Nov 22.,Ayers AT,J Diabetes Sci Technol,2025,2024/11/23,PMC11688687,,10.1177/19322968241287773
39696411,"Development, validation and recalibration of a prediction model for prediabetes: an EHR and NHANES-based study","Casacchia NJ, Lenoir KM, Rigdon J, Wells BJ.",BMC Med Inform Decis Mak. 2024 Dec 18;24(1):387. doi: 10.1186/s12911-024-02803-w.,Casacchia NJ,BMC Med Inform Decis Mak,2024,2024/12/19,PMC11657225,,10.1186/s12911-024-02803-w
39990546,A Claims-Based Machine Learning Classifier of Modified Rankin Scale in Acute Ischemic Stroke,"Habib M, de Medeiros RC, Ahsan SM, Wojciechowski AM, Donahue MA, Blacker D, Newhouse JP, Schwamm LH, Westover MB, Moura LM.",medRxiv [Preprint]. 2025 Feb 10:2025.02.06.25321827. doi: 10.1101/2025.02.06.25321827.,Habib M,medRxiv,2025,2025/02/24,PMC11844575,,10.1101/2025.02.06.25321827
40061347,Development and Validation of Machine Learning Models for Adverse Events after Cardiac Surgery,"Jin Q, Amal S, Rabb JB, Mazhude F, Shivandi V, Kramer RS, Sawyer DB, Winslow RL.",medRxiv [Preprint]. 2025 Feb 25:2025.02.24.25322811. doi: 10.1101/2025.02.24.25322811.,Jin Q,medRxiv,2025,2025/03/10,PMC11888533,,10.1101/2025.02.24.25322811
39886770,Validation of the PANAMA Score for Survival and Benefit of Adjuvant Therapy in Patients With Resected Pancreatic Cancer after Neoadjuvant FOLFIRINOX,"Rompen IF, Stoop TF, van Roessel S, van Veldhuisen E, Janssen QP, Alseidi A, Balduzzi A, Balzano G, Berrevoet F, Bonds M, Busch OR, Butturini G, Javed AA, Del Chiaro M, Conlon KC, Falconi M, Frigerio I, Fusai GK, Gagnière J, Griffin O, Hackert T, Sparrelid E, Halimi A, Labori KJ, Malleo G, Marino MV, Mortensen MB, Nikov A, Lesurtel M, Keck T, Kleeff J, Pandé R, Pfeiffer P, Pietrasz D, Roberts KJ, Sa Cunha A, Salvia R, Strobel O, Tarvainen T, van Laarhoven HWM, Groot Koerkamp B, Loos M, Michalski CW, Besselink MG, Hank T.",Ann Surg. 2025 May 1;281(5):852-860. doi: 10.1097/SLA.0000000000006650. Epub 2025 Jan 31.,Rompen IF,Ann Surg,2025,2025/01/31,PMC11974618,,10.1097/SLA.0000000000006650
39673792,Development and internal-external cross-validation of a patient-reported definition for acute calcium pyrophosphate crystal arthritis,"Cipolletta E, Rozza D, Andres M, Ottaviani S, Pascart T, Calvo-Aranda E, Chiarvetto Peralta MV, Muto P, Calabuig I, Gómez-Sabater S, Caño R, Léger B, Pacaud A, Moscioni E, Bruno C, Caira V, Gómez-González C, Rosa JE, Nakafero G, Filippucci E, Abhishek A.",Rheumatology (Oxford). 2025 May 1;64(5):2609-2617. doi: 10.1093/rheumatology/keae681.,Cipolletta E,Rheumatology (Oxford),2025,2024/12/14,PMC12048045,,10.1093/rheumatology/keae681
39913913,"An Easy and Quick Risk-Stratified Early Forewarning Model for Septic Shock in the Intensive Care Unit: Development, Validation, and Interpretation Study","Liu G, Zheng S, He J, Zhang ZM, Wu R, Yu Y, Fu H, Han L, Zhu H, Xu Y, Shao H, Yan H, Chen T, Shen X.",J Med Internet Res. 2025 Feb 6;27:e58779. doi: 10.2196/58779.,Liu G,J Med Internet Res,2025,2025/02/06,PMC11843061,,10.2196/58779
39971947,Bidirectional cohort study protocol to construct and validate a prediction model for perioperative pulmonary complications in elderly hip fracture patients,"Wang L, Tian Y, Shen J, Fan X, Dong X, Chen J, Jiang B, Qin L, Bu S, Tang J.",Sci Rep. 2025 Feb 19;15(1):6097. doi: 10.1038/s41598-025-89037-6.,Wang L,Sci Rep,2025,2025/02/19,PMC11840002,,10.1038/s41598-025-89037-6
40279647,Exploring the Dynamics of Dietary Self-Monitoring Adherence Among Participants in a Digital Behavioral Weight Loss Program: Model Development Study,"Lin H, Yang M, Zhou Z, Zhang Y, Deng N.",J Med Internet Res. 2025 Apr 25;27:e65431. doi: 10.2196/65431.,Lin H,J Med Internet Res,2025,2025/04/25,PMC12064973,,10.2196/65431
40401025,Interpretable machine learning for early predicting the risk of ventilator-associated pneumonia in ischemic stroke patients in the intensive care unit,"Cao H, Wei J, Hua P, Yang S.",Front Neurol. 2025 May 7;16:1513732. doi: 10.3389/fneur.2025.1513732. eCollection 2025.,Cao H,Front Neurol,2025,2025/05/22,PMC12092222,,10.3389/fneur.2025.1513732
38947008,Opportunistic Screening of Chronic Liver Disease with Deep Learning Enhanced Echocardiography,"Sahashi Y, Vukadinovic M, Amrollahi F, Trivedi H, Rhee J, Chen J, Cheng S, Ouyang D, Kwan AC.",medRxiv [Preprint]. 2024 Jun 14:2024.06.13.24308898. doi: 10.1101/2024.06.13.24308898.,Sahashi Y,medRxiv,2024,2024/07/01,PMC11213089,,10.1101/2024.06.13.24308898
40525650,Development and Validation of Quantile Regression Forests for Prediction of Reference Quantiles in Handgrip and Chair-Stand Test,"Giordano G, Mastrantoni L, Landi F; Lookup 8+ Study Group.",J Cachexia Sarcopenia Muscle. 2025 Jun;16(3):e13868. doi: 10.1002/jcsm.13868.,Giordano G,J Cachexia Sarcopenia Muscle,2025,2025/06/17,PMC12171994,,10.1002/jcsm.13868
40568418,"Development of a Transfer Learning-Based, Multimodal Neural Network for Identifying Malignant Dermatological Lesions From Smartphone Images","Deng J, Guo E, Zhao HJ, Venugopal K, Moskalyk M.",Cancer Inform. 2025 Jun 24;24:11769351251349891. doi: 10.1177/11769351251349891. eCollection 2025.,Deng J,Cancer Inform,2025,2025/06/26,PMC12188081,,10.1177/11769351251349891
39661385,Development and Validation of a Smartphone Application for Neonatal Jaundice Screening,"Ngeow AJH, Moosa AS, Tan MG, Zou L, Goh MMR, Lim GH, Tagamolila V, Ereno I, Durnford JR, Cheung SKH, Hong NWJ, Soh SY, Tay YY, Chang ZY, Ong R, Tsang LPM, Yip BKL, Chia KW, Yap K, Lim MH, Ta AWA, Goh HL, Yeo CL, Chan DKL, Tan NC; BiliSG Study Group.",JAMA Netw Open. 2024 Dec 2;7(12):e2450260. doi: 10.1001/jamanetworkopen.2024.50260.,Ngeow AJH,JAMA Netw Open,2024,2024/12/11,PMC11635536,,10.1001/jamanetworkopen.2024.50260
40745595,Reporting guideline for Chatbot Health Advice studies: the CHART statement,"Huo B, Collins G, Chartash D, Thirunavukarasu A, Flanagin A, Iorio A, Cacciamani G, Chen X, Liu N, Mathur P, Chan AW, Laine C, Pacella D, Berkwits M, Antoniou SA, Camaradou JC, Canfield C, Mittelman M, Feeney T, Loder E, Agha R, Saha A, Mayol J, Sunjaya A, Harvey H, Ng JY, McKechnie T, Lee Y, Verma N, Stiglic G, McCradden M, Ramji K, Boudreau V, Ortenzi M, Meerpohl J, Vandvik PO, Agoritsas T, Samuel D, Frankish H, Anderson M, Yao X, Loeb S, Lokker C, Liu X, Guallar E, Guyatt G; CHART Collaborative.",BMC Med. 2025 Aug 1;23(1):447. doi: 10.1186/s12916-025-04274-w.,Huo B,BMC Med,2025,2025/08/01,PMC12315282,,10.1186/s12916-025-04274-w
40731329,"Non-invasive breath testing to detect colorectal cancer: protocol for a multicentre, case-control development and validation study (COBRA2 study)","Fadel MG, Murray J, Woodfield G, Belluomo I, Laponogov I, Parker A, Converso V, Ellis JK, Wheatstone P, Hepburn J, Groves C, Monahan K, Saunders BP, Španěl P, Veselkov K, Cross AJ, Kontovounisios C, Sharples LD, Hanna GB; COBRA2 Collaborators.",BMC Cancer. 2025 Jul 29;25(1):1230. doi: 10.1186/s12885-025-14520-2.,Fadel MG,BMC Cancer,2025,2025/07/30,PMC12309184,,10.1186/s12885-025-14520-2
39294318,Regulatory responses and approval status of artificial intelligence medical devices with a focus on China,"Liu Y, Yu W, Dillon T.",NPJ Digit Med. 2024 Sep 18;7(1):255. doi: 10.1038/s41746-024-01254-x.,Liu Y,NPJ Digit Med,2024,2024/09/18,PMC11410966,,10.1038/s41746-024-01254-x
39728167,Machine Learning and Metabolomics Predict Mesenchymal Stem Cell Osteogenic Differentiation in 2D and 3D Cultures,"Klontzas ME, Vernardis SI, Batsali A, Papadogiannis F, Panoskaltsis N, Mantalaris A.",J Funct Biomater. 2024 Dec 5;15(12):367. doi: 10.3390/jfb15120367.,Klontzas ME,J Funct Biomater,2024,2024/12/27,PMC11680063,,10.3390/jfb15120367
39711702,Depression is Associated with Treatment Response Trajectories in Adults with Prolonged Grief Disorder: A Machine Learning Analysis,"Calderon A, Irwin M, Simon NM, Shear MK, Mauro C, Zisook S, Reynolds CF 3rd, Malgaroli M.",medRxiv [Preprint]. 2024 Dec 12:2024.12.11.24318861. doi: 10.1101/2024.12.11.24318861.,Calderon A,medRxiv,2024,2024/12/23,PMC11661326,,10.1101/2024.12.11.24318861
39778909,Mortality prediction after major surgery in a mixed population through machine learning: a multi-objective symbolic regression approach,"Arina P, Ferrari D, Tetlow N, Dewar A, Stephens R, Martin D, Moonesinghe R, Curcin V, Singer M, Whittle J, Mazomenos EB.",Anaesthesia. 2025 May;80(5):551-560. doi: 10.1111/anae.16538. Epub 2025 Jan 8.,Arina P,Anaesthesia,2025,2025/01/08,PMC7617356,EMS202164,10.1111/anae.16538
40175711,Artificial intelligence in pediatric medicine: a call for rigorous reporting standards,"Barry JS, Beam K, McAdams RM.",J Perinatol. 2025 Apr 2. doi: 10.1038/s41372-025-02284-3. Online ahead of print.,Barry JS,J Perinatol,2025,2025/04/02,,,10.1038/s41372-025-02284-3
40118007,AI in radiological imaging of soft-tissue and bone tumours: a systematic review evaluating against CLAIM and FUTURE-AI guidelines,"Spaanderman DJ, Marzetti M, Wan X, Scarsbrook AF, Robinson P, Oei EHG, Visser JJ, Hemke R, van Langevelde K, Hanff DF, van Leenders GJLH, Verhoef C, Grünhagen DJ, Niessen WJ, Klein S, Starmans MPA.",EBioMedicine. 2025 Apr;114:105642. doi: 10.1016/j.ebiom.2025.105642. Epub 2025 Mar 20.,Spaanderman DJ,EBioMedicine,2025,2025/03/21,PMC11976239,,10.1016/j.ebiom.2025.105642
40206990,Predicting Inpatient Admissions From Emergency Department Triage Using Machine Learning: A Systematic Review,"Williams EL, Huynh D, Estai M, Sinha T, Summerscales M, Kanagasingam Y.",Mayo Clin Proc Digit Health. 2025 Jan 30;3(1):100197. doi: 10.1016/j.mcpdig.2025.100197. eCollection 2025 Mar.,Williams EL,Mayo Clin Proc Digit Health,2025,2025/04/10,PMC11975823,,10.1016/j.mcpdig.2025.100197
40207098,Predicting acute kidney injury in trauma using an extreme gradient boosting model,"Yi Y, Tae M, Shin S, Choi SI.",Clin Kidney J. 2025 Jan 13;18(4):sfaf002. doi: 10.1093/ckj/sfaf002. eCollection 2025 Apr.,Yi Y,Clin Kidney J,2025,2025/04/10,PMC11980976,,10.1093/ckj/sfaf002
40256322,Mortality prediction of heart transplantation using machine learning models: a systematic review and meta-analysis,"Mohammadi I, Farahani S, Karimi A, Jahanian S, Firouzabadi SR, Alinejadfard M, Fatemi A, Hajikarimloo B, Akhlaghpasand M.",Front Artif Intell. 2025 Apr 4;8:1551959. doi: 10.3389/frai.2025.1551959. eCollection 2025.,Mohammadi I,Front Artif Intell,2025,2025/04/21,PMC12006172,,10.3389/frai.2025.1551959
39307861,Multi-modality artificial intelligence-based transthyretin amyloid cardiomyopathy detection in patients with severe aortic stenosis,"Shiri I, Balzer S, Baj G, Bernhard B, Hundertmark M, Bakula A, Nakase M, Tomii D, Barbati G, Dobner S, Valenzuela W, Rominger A, Caobelli F, Siontis GCM, Lanz J, Pilgrim T, Windecker S, Stortecky S, Gräni C.",Eur J Nucl Med Mol Imaging. 2025 Jan;52(2):485-500. doi: 10.1007/s00259-024-06922-4. Epub 2024 Sep 23.,Shiri I,Eur J Nucl Med Mol Imaging,2025,2024/09/22,PMC11732884,,10.1007/s00259-024-06922-4
39387652,Electrocardiogram-based deep learning to predict mortality in paediatric and adult congenital heart disease,"Mayourian J, El-Bokl A, Lukyanenko P, La Cava WG, Geva T, Valente AM, Triedman JK, Ghelani SJ.",Eur Heart J. 2025 Mar 3;46(9):856-868. doi: 10.1093/eurheartj/ehae651.,Mayourian J,Eur Heart J,2025,2024/10/10,PMC11879189,,10.1093/eurheartj/ehae651
40297817,"Methodological and reporting quality of machine learning studies on cancer diagnosis, treatment, and prognosis","Smiley A, Villarreal-Zegarra D, Reategui-Rivera CM, Escobar-Agreda S, Finkelstein J.",Front Oncol. 2025 Apr 14;15:1555247. doi: 10.3389/fonc.2025.1555247. eCollection 2025.,Smiley A,Front Oncol,2025,2025/04/29,PMC12034563,,10.3389/fonc.2025.1555247
40261385,Identification and validation of robust hospital-acquired pneumonia subphenotypes associated with all-cause mortality: a multi-cohort derivation and validation,"Martin FP, Poulain C, Mulier JH, Motos A, Gourain V, Ogan I, Montassier E, Launey Y, Lasocki S, Cinotti R, Dahyot Fizelier C, Ranzani O, Reyes LF, Martin-Loeches I, Derde L, Torres A, Cremer O, Roquilly A.",Intensive Care Med. 2025 Apr;51(4):692-707. doi: 10.1007/s00134-025-07884-3. Epub 2025 Apr 22.,Martin FP,Intensive Care Med,2025,2025/04/22,,,10.1007/s00134-025-07884-3
39701919,Tackling algorithmic bias and promoting transparency in health datasets: the STANDING Together consensus recommendations,"Alderman JE, Palmer J, Laws E, McCradden MD, Ordish J, Ghassemi M, Pfohl SR, Rostamzadeh N, Cole-Lewis H, Glocker B, Calvert M, Pollard TJ, Gill J, Gath J, Adebajo A, Beng J, Leung CH, Kuku S, Farmer LA, Matin RN, Mateen BA, McKay F, Heller K, Karthikesalingam A, Treanor D, Mackintosh M, Oakden-Rayner L, Pearson R, Manrai AK, Myles P, Kumuthini J, Kapacee Z, Sebire NJ, Nazer LH, Seah J, Akbari A, Berman L, Gichoya JW, Righetto L, Samuel D, Wasswa W, Charalambides M, Arora A, Pujari S, Summers C, Sapey E, Wilkinson S, Thakker V, Denniston A, Liu X.",Lancet Digit Health. 2025 Jan;7(1):e64-e88. doi: 10.1016/S2589-7500(24)00224-3. Epub 2024 Dec 18.,Alderman JE,Lancet Digit Health,2025,2024/12/19,PMC11668905,,10.1016/S2589-7500(24)00224-3
40468627,Comprehensive reporting guidelines and checklist for studies developing and utilizing artificial intelligence models,"Kwak SG, Kim J.",Korean J Anesthesiol. 2025 Jun;78(3):199-214. doi: 10.4097/kja.25075. Epub 2025 Mar 26.,Kwak SG,Korean J Anesthesiol,2025,2025/06/05,PMC12142482,,10.4097/kja.25075
40487722,Uncertainties in outcome modelling in radiation oncology,"Dünger L, Mäusel E, Zwanenburg A, Löck S.",Phys Imaging Radiat Oncol. 2025 May 7;34:100774. doi: 10.1016/j.phro.2025.100774. eCollection 2025 Apr.,Dünger L,Phys Imaging Radiat Oncol,2025,2025/06/09,PMC12145719,,10.1016/j.phro.2025.100774
39804243,Heart failure risk stratification using artificial intelligence applied to electrocardiogram images: a multinational study,"Dhingra LS, Aminorroaya A, Sangha V, Pedroso AF, Asselbergs FW, Brant LCC, Barreto SM, Ribeiro ALP, Krumholz HM, Oikonomou EK, Khera R.",Eur Heart J. 2025 Mar 13;46(11):1044-1053. doi: 10.1093/eurheartj/ehae914.,Dhingra LS,Eur Heart J,2025,2025/01/13,PMC12086686,,10.1093/eurheartj/ehae914
39806614,"Development and internal validation of prognostic models for event-free survival in newly diagnosed Ewing sarcoma patients based on routinely collected clinical characteristics from the European randomised controlled trial, EE2012","Kirton L, Riley R, Gaunt P, Brennan B, Snell K.",BMJ Open. 2024 Dec 20;14(12):e082941. doi: 10.1136/bmjopen-2023-082941.,Kirton L,BMJ Open,2024,2025/01/14,PMC11667367,,10.1136/bmjopen-2023-082941
40418571,Supervised Machine Learning Models for Predicting Sepsis-Associated Liver Injury in Patients With Sepsis: Development and Validation Study Based on a Multicenter Cohort Study,"Lei J, Zhai J, Zhang Y, Qi J, Sun C.",J Med Internet Res. 2025 May 26;27:e66733. doi: 10.2196/66733.,Lei J,J Med Internet Res,2025,2025/05/26,PMC12149780,,10.2196/66733
40563493,Matrix Metalloproteinases 7 and 10 Are Prognostic Biomarkers for Systemic Cardiovascular Risk in Individuals with Peripheral Artery Disease,"Li B, Shaikh F, Younes H, Abuhalimeh B, Zamzam A, Abdin R, Qadura M.",Biomolecules. 2025 Jun 11;15(6):853. doi: 10.3390/biom15060853.,Li B,Biomolecules,2025,2025/06/26,PMC12190543,,10.3390/biom15060853
40669893,"Development of START-EDI guidelines for reporting equality, diversity and inclusion in research: a study protocol","Fadel MG, Kettley-Linsell H, Boshier PR, Barnes R, Newby C, Manyara AM, Buckle P, Vyas DA, Hepburn J, Edgar-Jones P, Rai T, Nicholson BD, Cross AJ, Sharples LD, Hopewell S, Cohen JF, Welch V, Bossuyt PM, Hanna GB.",BMJ Open. 2025 Jul 16;15(7):e095778. doi: 10.1136/bmjopen-2024-095778.,Fadel MG,BMJ Open,2025,2025/07/16,PMC12273130,,10.1136/bmjopen-2024-095778
40320757,Consensus Report of the 20th European Workshop on Periodontology: Contemporary and Emerging Technologies in Periodontal Diagnosis,"Herrera D, Tonetti MS, Chapple I, Kebschull M, Papapanou PN, Sculean A, Abusleme L, Aimetti M, Belibasakis G, Blanco J, Bostanci N, Bouchard P, Buduneli N, Calciolari E, Carra MC, Chackartchi T, Dannewitz B, Danser M, Deng K, Derks J, Dietrich T, Discepoli N, Divaris K, Dommisch H, Donos N, Dutzan N, Eickholz P, Eren Kuru B, Faria Almeida R, Farina R, Feher B, Figuero E, Giannobile W, Gosset M, Graziani F, Gursoy UK, Hagenfeld D, Jepsen K, Jepsen S, Kumar P, Laine ML, Lambert F, Lang NP, Li Y, Loos B, Madianos P, Matesanz P, Mealey B, Molina A, Montero E, Nibali L, Preshaw P, Rakic M, Ramseier C, Salvi G, Sánchez N, Sanz-Sánchez I, Shapira L, Stavropoulos A, Tamimi F, Teughels W, Tomasi C, Trombelli L, Vassilopoulos S, Verket A, West N, Windisch P, Sanz M.",J Clin Periodontol. 2025 Aug;52 Suppl 29(Suppl 29):4-33. doi: 10.1111/jcpe.14152. Epub 2025 May 4.,Herrera D,J Clin Periodontol,2025,2025/05/05,PMC12286652,,10.1111/jcpe.14152
40707547,A machine learning-based approach to predict depression in Chinese older adults with subjective cognitive decline: a longitudinal study,"Xu J, Zhang W, Liu W.",Sci Rep. 2025 Jul 24;15(1):26985. doi: 10.1038/s41598-025-10645-3.,Xu J,Sci Rep,2025,2025/07/24,PMC12289894,,10.1038/s41598-025-10645-3
40339784,"Machine learning for personalized risk assessment of HIV, syphilis, gonorrhoea and chlamydia: A systematic review and meta-analysis","Latt PM, Soe NN, Fairley CK, Chow EPF, Johnson CC, Shah P, Maatouk I, Zhang L, Ong JJ.",Int J Infect Dis. 2025 Aug;157:107922. doi: 10.1016/j.ijid.2025.107922. Epub 2025 May 6.,Latt PM,Int J Infect Dis,2025,2025/05/08,PMC12181084,,10.1016/j.ijid.2025.107922
39918783,Establishing methodological standards for the development of artificial intelligence-based Clinical Decision Support in emergency medicine,"Kareemi H, Li H, Rajaram A, Holodinsky JK, Hall JN, Grant L, Goel G, Hayward J, Mehta S, Ben-Yakov M, Pelletier EB, Scheuermeyer F, Ho K.",CJEM. 2025 Feb;27(2):87-95. doi: 10.1007/s43678-024-00826-w. Epub 2025 Feb 7.,Kareemi H,CJEM,2025,2025/02/07,,,10.1007/s43678-024-00826-w
39094035,"Reply to Divo and Celli: To Our Knowledge, You Are Not the First…","Tan DJ, Walters EH, Vicendese D, Perret JL, Dharmage SC.",Am J Respir Crit Care Med. 2024 Oct 1;210(7):960-961. doi: 10.1164/rccm.202407-1318LE.,Tan DJ,Am J Respir Crit Care Med,2024,2024/08/02,PMC11506901,,10.1164/rccm.202407-1318LE
39220250,Is pulsed saturation transfer sufficient for differentiating radiation necrosis from tumor progression in brain metastases?,"Chan RW, Lam WW, Chen H, Murray L, Zhang B, Theriault A, Endre R, Moon S, Liebig P, Maralani PJ, Tseng CL, Myrehaug S, Detsky J, Lim-Fat MJ, Roberto K, Djayakarsana D, Lingamoorthy B, Mehrabian H, Khan BM, Sahgal A, Soliman H, Stanisz GJ.",Neurooncol Adv. 2024 Jul 29;6(1):vdae132. doi: 10.1093/noajnl/vdae132. eCollection 2024 Jan-Dec.,Chan RW,Neurooncol Adv,2024,2024/09/02,PMC11364936,,10.1093/noajnl/vdae132
39494823,Ethical challenges for Health Technology Assessment (HTA) in the evolving evidence landscape,"Refolo P, Duthie K, Hofmann B, Stanak M, Bertelsen N, Bloemen B, Di Bidino R, Oortwijn W, Raimondi C, Sacchini D, van der Wilt GJ, Bond K.",Int J Technol Assess Health Care. 2024 Nov 4;40(1):e39. doi: 10.1017/S0266462324000394.,Refolo P,Int J Technol Assess Health Care,2024,2024/11/04,PMC11569911,,10.1017/S0266462324000394
39526674,"Perioperative risk scores: prediction, pitfalls, and progress","Bedford JP, Redfern OC, O'Brien B, Watkinson PJ.",Curr Opin Anaesthesiol. 2025 Feb 1;38(1):30-36. doi: 10.1097/ACO.0000000000001445. Epub 2024 Nov 20.,Bedford JP,Curr Opin Anaesthesiol,2025,2024/11/11,PMC11676592,,10.1097/ACO.0000000000001445
39767941,Prediction of Neurodevelopmental Outcomes in Very Preterm Infants: Comparing Machine Learning Methods to Logistic Regression,"Afifi J, Ahmad T, Guida A, Vincer MJ, Stewart SA.",Children (Basel). 2024 Dec 12;11(12):1512. doi: 10.3390/children11121512.,Afifi J,Children (Basel),2024,2025/01/08,PMC11674291,,10.3390/children11121512
39789565,Development and external validation of a machine learning model for brain injury in pediatric patients on extracorporeal membrane oxygenation,"Deng B, Zhao Z, Ruan T, Zhou R, Liu C, Li Q, Cheng W, Wang J, Wang F, Xie H, Li C, Du Z, Lu W, Li X, Ying J, Xiong T, Hou X, Hong X, Mu D.",Crit Care. 2025 Jan 9;29(1):17. doi: 10.1186/s13054-024-05248-9.,Deng B,Crit Care,2025,2025/01/09,PMC11716487,,10.1186/s13054-024-05248-9
39846062,Machine learning based prediction models for cardiovascular disease risk using electronic health records data: systematic review and meta-analysis,"Liu T, Krentz A, Lu L, Curcin V.",Eur Heart J Digit Health. 2024 Oct 27;6(1):7-22. doi: 10.1093/ehjdh/ztae080. eCollection 2025 Jan.,Liu T,Eur Heart J Digit Health,2024,2025/01/23,PMC11750195,,10.1093/ehjdh/ztae080
39838914,Automated extraction of post-stroke functional outcomes from unstructured electronic health records,"Fernandes M, Gallagher K, Turley N, Gupta A, Westover MB, Singhal AB, Zafar SF.",Eur Stroke J. 2025 Jan 22:23969873251314340. doi: 10.1177/23969873251314340. Online ahead of print.,Fernandes M,Eur Stroke J,2025,2025/01/22,PMC11752148,,10.1177/23969873251314340
39778924,Artificial intelligence in rheumatology research: what is it good for?,"Sequí-Sabater JM, Benavent D.",RMD Open. 2025 Jan 8;11(1):e004309. doi: 10.1136/rmdopen-2024-004309.,Sequí-Sabater JM,RMD Open,2025,2025/01/08,PMC11748787,,10.1136/rmdopen-2024-004309
39759773,Guidelines and standard frameworks for artificial intelligence in medicine: a systematic review,"Shiferaw KB, Roloff M, Balaur I, Welter D, Waltemath D, Zeleke AA.",JAMIA Open. 2025 Jan 3;8(1):ooae155. doi: 10.1093/jamiaopen/ooae155. eCollection 2025 Feb.,Shiferaw KB,JAMIA Open,2025,2025/01/06,PMC11700560,,10.1093/jamiaopen/ooae155
40034574,Machine learning-based mortality risk assessment in first-episode bipolar disorder: a transdiagnostic external validation study,"Lieslehto J, Tiihonen J, Lähteenvuo M, Kautzky A, Akhtar A, Ármannsdóttir B, Leucht S, Correll CU, Mittendorfer-Rutz E, Tanskanen A, Taipale H.",EClinicalMedicine. 2025 Feb 13;81:103108. doi: 10.1016/j.eclinm.2025.103108. eCollection 2025 Mar.,Lieslehto J,EClinicalMedicine,2025,2025/03/04,PMC11874523,,10.1016/j.eclinm.2025.103108
39486833,Predictive factors associated with Bile culture positivity And phenotypiCal antIbiogram resistance patterns in patients taken to LaparOscopic cholecystectomy (BACILO): protocol for a prospective observational cohort study and development of a prognostic prediction model,"Ramírez-Giraldo C, Rodriguez Barbosa C, Isaza-Restrepo A, Avendaño-Morales V, Rojas-López S, Van-Londoño I.",BMJ Open. 2024 Nov 1;14(10):e086655. doi: 10.1136/bmjopen-2024-086655.,Ramírez-Giraldo C,BMJ Open,2024,2024/11/01,PMC11529776,,10.1136/bmjopen-2024-086655
