PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"37031280","Machine learning based prediction for oncologic outcomes of renal cell carcinoma after surgery using Korean Renal Cell Carcinoma (KORCC) database","Kim JK, Lee S, Hong SK, Kwak C, Jeong CW, Kang SH, Hong SH, Kim YJ, Chung J, Hwang EC, Kwon TG, Byun SS, Jung YJ, Lim J, Kim J, Oh H.","Sci Rep. 2023 Apr 8;13(1):5778. doi: 10.1038/s41598-023-30826-2.","Kim JK","Sci Rep","2023","2023/04/08","PMC10082844","","10.1038/s41598-023-30826-2"
"33117680","CT Radiomics in Predicting EGFR Mutation in Non-small Cell Lung Cancer: A Single Institutional Study","Wu S, Shen G, Mao J, Gao B.","Front Oncol. 2020 Oct 7;10:542957. doi: 10.3389/fonc.2020.542957. eCollection 2020.","Wu S","Front Oncol","2020","2020/10/29","PMC7576846","","10.3389/fonc.2020.542957"
"39512868","Thresholds of Body Composition Changes Associated with Survival During Androgen Deprivation Therapy in Prostate Cancer","Chen PC, Chiang PK, Lin JB, Tsai WK, Lin WC, Jan YT, Wu KP, Lee J.","Eur Urol Open Sci. 2024 Oct 23;70:99-108. doi: 10.1016/j.euros.2024.10.007. eCollection 2024 Dec.","Chen PC","Eur Urol Open Sci","2024","2024/11/08","PMC11541424","","10.1016/j.euros.2024.10.007"
"39910127","Sarcopenia, myosteatosis and inflammation are independent prognostic factors of SARS-CoV-2 pneumonia patients admitted to the ICU","Chauvot de Beauchene R, Souweine B, Bonnet B, Evrard B, Boirie Y, Cassagnes L, Dupuis C.","Sci Rep. 2025 Feb 5;15(1):4373. doi: 10.1038/s41598-025-88914-4.","Chauvot de Beauchene R","Sci Rep","2025","2025/02/05","PMC11799377","","10.1038/s41598-025-88914-4"
"31974724","The neutrophil-lymphocyte ratio and locoregional melanoma: a multicentre cohort study","Robinson AV, Keeble C, Lo MCI, Thornton O, Peach H, Moncrieff MDS, Dewar DJ, Wade RG.","Cancer Immunol Immunother. 2020 Apr;69(4):559-568. doi: 10.1007/s00262-019-02478-7. Epub 2020 Jan 23.","Robinson AV","Cancer Immunol Immunother","2020","2020/01/25","PMC7113207","","10.1007/s00262-019-02478-7"
"31636492","Blood-based systems biology biomarkers for next-generation clinical trials in Alzheimer's disease ","Hampel H, Vergallo A, Afshar M, Akman-Anderson L, Arenas J, Benda N, Batrla R, Broich K, Caraci F, Cuello AC, Emanuele E, Haberkamp M, Kiddle SJ, Lucía A, Mapstone M, Verdooner SR, Woodcock J, Lista S.","Dialogues Clin Neurosci. 2019;21(2):177-191. doi: 10.31887/DCNS.2019.21.2/hhampel.","Hampel H","Dialogues Clin Neurosci","2019","2019/10/23","PMC6787542","","10.31887/DCNS.2019.21.2/hhampel"
"32974101","A prediction modeling based on SNOT-22 score for endoscopic nasal septoplasty: a retrospective study","Kang XR, Chen B, Chen YS, Yi B, Yan X, Jiang C, Wang S, Lu L, Shi R.","PeerJ. 2020 Sep 11;8:e9890. doi: 10.7717/peerj.9890. eCollection 2020.","Kang XR","PeerJ","2020","2020/09/25","PMC7489239","","10.7717/peerj.9890"
"34109892","Wide range of applications for machine-learning prediction models in orthopedic surgical outcome: a systematic review","Ogink PT, Groot OQ, Karhade AV, Bongers MER, Oner FC, Verlaan JJ, Schwab JH.","Acta Orthop. 2021 Oct;92(5):526-531. doi: 10.1080/17453674.2021.1932928. Epub 2021 Jun 10.","Ogink PT","Acta Orthop","2021","2021/06/10","PMC8519550","","10.1080/17453674.2021.1932928"
"34754848","Validated tool for early prediction of intensive care unit admission in COVID-19 patients","Huang HF, Liu Y, Li JX, Dong H, Gao S, Huang ZY, Fu SZ, Yang LY, Lu HZ, Xia LY, Cao S, Gao Y, Yu XX.","World J Clin Cases. 2021 Oct 6;9(28):8388-8403. doi: 10.12998/wjcc.v9.i28.8388.","Huang HF","World J Clin Cases","2021","2021/11/10","PMC8554435","","10.12998/wjcc.v9.i28.8388"
"34653175","Prediction of minimal hepatic encephalopathy by using an radiomics nomogram in chronic hepatic schistosomiasis patients","Li Y, Ju S, Li X, Zhou YL, Qiang JW.","PLoS Negl Trop Dis. 2021 Oct 15;15(10):e0009834. doi: 10.1371/journal.pntd.0009834. eCollection 2021 Oct.","Li Y","PLoS Negl Trop Dis","2021","2021/10/15","PMC8550421","","10.1371/journal.pntd.0009834"
"34414682","Risk prediction models for esophageal cancer: A systematic review and critical appraisal","Li H, Sun D, Cao M, He S, Zheng Y, Yu X, Wu Z, Lei L, Peng J, Li J, Li N, Chen W.","Cancer Med. 2021 Oct;10(20):7265-7276. doi: 10.1002/cam4.4226. Epub 2021 Aug 20.","Li H","Cancer Med","2021","2021/08/20","PMC8525074","","10.1002/cam4.4226"
"37371843","Urodynamics Are Essential to Predict the Risk for Upper Urinary Tract Damage after Acute Spinal Cord Injury","Birkhäuser V, Anderson CE, Kozomara M, Bywater M, Gross O, Kiss S, Knüpfer SC, Koschorke M, Leitner L, Mehnert U, Sadri H, Sammer U, Stächele L, Tornic J, Liechti MD, Brinkhof MWG, Kessler TM.","Biomedicines. 2023 Jun 17;11(6):1748. doi: 10.3390/biomedicines11061748.","Birkhäuser V","Biomedicines","2023","2023/06/28","PMC10296654","","10.3390/biomedicines11061748"
"37441347","Assessment of the VENUSS and GRANT Models for Individual Prediction of Cancer-specific Survival in Surgically Treated Nonmetastatic Papillary Renal Cell Carcinoma","Piccinelli ML, Tappero S, Cano Garcia C, Barletta F, Incesu RB, Morra S, Scheipner L, Tian Z, Luzzago S, Mistretta FA, Ferro M, Saad F, Shariat SF, Ahyai S, Longo N, Tilki D, Briganti A, Chun FKH, Terrone C, de Cobelli O, Musi G, Karakiewicz PI.","Eur Urol Open Sci. 2023 Jun 13;53:109-115. doi: 10.1016/j.euros.2023.05.005. eCollection 2023 Jul.","Piccinelli ML","Eur Urol Open Sci","2023","2023/07/13","PMC10334233","","10.1016/j.euros.2023.05.005"
"37879686","Prognostic prediction models for clinical outcomes in patients diagnosed with visceral leishmaniasis: protocol for a systematic review","Wilson J, Chowdhury F, Hassan S, Harriss EK, Alves F, Dahal P, Stepniewska K, Guérin PJ.","BMJ Open. 2023 Oct 24;13(10):e075597. doi: 10.1136/bmjopen-2023-075597.","Wilson J","BMJ Open","2023","2023/10/25","PMC10603465","","10.1136/bmjopen-2023-075597"
"38826500","A practical guide to the implementation of AI in orthopaedic research, Part 6: How to evaluate the performance of AI research?","Oettl FC, Pareek A, Winkler PW, Zsidai B, Pruneski JA, Senorski EH, Kopf S, Ley C, Herbst E, Oeding JF, Grassi A, Hirschmann MT, Musahl V, Samuelsson K, Tischer T, Feldt R; ESSKA Artificial Intelligence Working Group.","J Exp Orthop. 2024 May 31;11(3):e12039. doi: 10.1002/jeo2.12039. eCollection 2024 Jul.","Oettl FC","J Exp Orthop","2024","2024/06/03","PMC11141501","","10.1002/jeo2.12039"
"30287355","A comparison of the ability of the National Early Warning Score and the National Early Warning Score 2 to identify patients at risk of in-hospital mortality: A multi-centre database study","Pimentel MAF, Redfern OC, Gerry S, Collins GS, Malycha J, Prytherch D, Schmidt PE, Smith GB, Watkinson PJ.","Resuscitation. 2019 Jan;134:147-156. doi: 10.1016/j.resuscitation.2018.09.026. Epub 2018 Oct 1.","Pimentel MAF","Resuscitation","2019","2018/10/06","PMC6995996","","10.1016/j.resuscitation.2018.09.026"
"31109228","The outcome of bone graft surgery for nonunion of fractures of the scaphoid","Ammori MB, Elvey M, Mahmoud SS, Nicholls AJ, Robinson S, Rowan C, Spence S, Wade RG, Karantana A; British Society for Surgery of the Hand Scaphoid Nonunion Group; Davis TRC.","J Hand Surg Eur Vol. 2019 Sep;44(7):676-684. doi: 10.1177/1753193419841278. Epub 2019 May 20.","Ammori MB","J Hand Surg Eur Vol","2019","2019/05/22","PMC6696740","","10.1177/1753193419841278"
"33925159","Prediction of Incident Cancers in the Lifelines Population-Based Cohort","Cortés-Ibañez FO, Nagaraj SB, Cornelissen L, Navis GJ, van der Vegt B, Sidorenkov G, de Bock GH.","Cancers (Basel). 2021 Apr 28;13(9):2133. doi: 10.3390/cancers13092133.","Cortés-Ibañez FO","Cancers (Basel)","2021","2021/04/30","PMC8125183","","10.3390/cancers13092133"
"36251353","Digital Health Solutions to Reduce the Burden of Atherosclerotic Cardiovascular Disease Proposed by the CARRIER Consortium","Scheenstra B, Bruninx A, van Daalen F, Stahl N, Latuapon E, Imkamp M, Ippel L, Duijsings-Mahangi S, Smits D, Townend D, Bermejo I, Dekker A, Hochstenbach L, Spreeuwenberg M, Maessen J, van 't Hof A, Kietselaer B.","JMIR Cardio. 2022 Oct 17;6(2):e37437. doi: 10.2196/37437.","Scheenstra B","JMIR Cardio","2022","2022/10/17","PMC9623459","","10.2196/37437"
"30345175","Building interpretable models for polypharmacy prediction in older chronic patients based on drug prescription records","Kocbek S, Kocbek P, Stozer A, Zupanic T, Groza T, Stiglic G.","PeerJ. 2018 Oct 12;6:e5765. doi: 10.7717/peerj.5765. eCollection 2018.","Kocbek S","PeerJ","2018","2018/10/23","PMC6187991","","10.7717/peerj.5765"
"31417498","Myeloid-Derived Suppressor Cells Are Regulated by Estradiol and Are a Predictive Marker for IVF Outcome","Hu C, Zhen Y, Pang B, Lin X, Yi H.","Front Endocrinol (Lausanne). 2019 Jul 30;10:521. doi: 10.3389/fendo.2019.00521. eCollection 2019.","Hu C","Front Endocrinol (Lausanne)","2019","2019/08/17","PMC6682648","","10.3389/fendo.2019.00521"
"30241973","Reporting and Interpreting Decision Curve Analysis: A Guide for Investigators","Van Calster B, Wynants L, Verbeek JFM, Verbakel JY, Christodoulou E, Vickers AJ, Roobol MJ, Steyerberg EW.","Eur Urol. 2018 Dec;74(6):796-804. doi: 10.1016/j.eururo.2018.08.038. Epub 2018 Sep 19.","Van Calster B","Eur Urol","2018","2018/09/23","PMC6261531","NIHMS1510759","10.1016/j.eururo.2018.08.038"
"34715822","Prediction of pathological response following neoadjuvant chemotherapy in patients with muscle-invasive bladder cancer: the PRE-PREVENCYS trial","Hinsenveld FJ, Noordman BJ, Boormans JL, Voortman J, van Leenders GJLH, van der Pas SL, van Beek SC, Oprea-Lager DE, Vis AN.","BMC Cancer. 2021 Oct 29;21(1):1161. doi: 10.1186/s12885-021-08840-2.","Hinsenveld FJ","BMC Cancer","2021","2021/10/30","PMC8556888","","10.1186/s12885-021-08840-2"
"31005587","The effect of fractional inspired oxygen concentration on early warning score performance: A database analysis","Malycha J, Farajidavar N, Pimentel MAF, Redfern O, Clifton DA, Tarassenko L, Meredith P, Prytherch D, Ludbrook G, Young JD, Watkinson PJ.","Resuscitation. 2019 Jun;139:192-199. doi: 10.1016/j.resuscitation.2019.04.002. Epub 2019 Apr 18.","Malycha J","Resuscitation","2019","2019/04/22","PMC6547016","","10.1016/j.resuscitation.2019.04.002"
"38467752","Development and validation of prognostic machine learning models for short- and long-term mortality among acutely admitted patients based on blood tests","Jawad BN, Shaker SM, Altintas I, Eugen-Olsen J, Nehlin JO, Andersen O, Kallemose T.","Sci Rep. 2024 Mar 11;14(1):5942. doi: 10.1038/s41598-024-56638-6.","Jawad BN","Sci Rep","2024","2024/03/12","PMC10928126","","10.1038/s41598-024-56638-6"
"37561460","Development and Validation of an Automated Image-Based Deep Learning Platform for Sarcopenia Assessment in Head and Neck Cancer","Ye Z, Saraf A, Ravipati Y, Hoebers F, Catalano PJ, Zha Y, Zapaishchykova A, Likitlersuang J, Guthier C, Tishler RB, Schoenfeld JD, Margalit DN, Haddad RI, Mak RH, Naser M, Wahid KA, Sahlsten J, Jaskari J, Kaski K, Mäkitie AA, Fuller CD, Aerts HJWL, Kann BH.","JAMA Netw Open. 2023 Aug 1;6(8):e2328280. doi: 10.1001/jamanetworkopen.2023.28280.","Ye Z","JAMA Netw Open","2023","2023/08/10","PMC10415962","","10.1001/jamanetworkopen.2023.28280"
"40521401","Predictive Model for In-Hospital Death in Older Patients with Type 2 Diabetes Mellitus: A Multicenter Retrospective Study in Southwest China","Tang Y, Zhang Z, Yu Y, He Y, Yuan Y, Wu X, Xu Q, Niu J, Wu X, Tan J.","Diabetes Metab Syndr Obes. 2025 Jun 9;18:1873-1889. doi: 10.2147/DMSO.S527018. eCollection 2025.","Tang Y","Diabetes Metab Syndr Obes","2025","2025/06/16","PMC12165823","","10.2147/DMSO.S527018"
"28585573","Tools for predicting patient-reported outcomes in prostate cancer patients undergoing radical prostatectomy: a systematic review of prognostic accuracy and validity","O'Callaghan ME, Raymond E, Campbell J, Vincent AD, Beckmann K, Roder D, Evans S, McNeil J, Millar J, Zalcberg J, Borg M, Moretti K.","Prostate Cancer Prostatic Dis. 2017 Dec;20(4):378-388. doi: 10.1038/pcan.2017.28. Epub 2017 Jun 6.","O'Callaghan ME","Prostate Cancer Prostatic Dis","2017","2017/06/07","","","10.1038/pcan.2017.28"
"32832589","Digital biomarker-based individualized prognosis for people at risk of dementia","Buegler M, Harms R, Balasa M, Meier IB, Exarchos T, Rai L, Boyle R, Tort A, Kozori M, Lazarou E, Rampini M, Cavaliere C, Vlamos P, Tsolaki M, Babiloni C, Soricelli A, Frisoni G, Sanchez-Valle R, Whelan R, Merlo-Pich E, Tarnanas I.","Alzheimers Dement (Amst). 2020 Aug 19;12(1):e12073. doi: 10.1002/dad2.12073. eCollection 2020.","Buegler M","Alzheimers Dement (Amst)","2020","2020/08/25","PMC7437401","","10.1002/dad2.12073"
"36106676","Implementing predictive tools in surgery: A narrative review in the context of orthopaedic surgery","Zhou Y, Gould D, Choong P, Dowsey M, Schilling C.","ANZ J Surg. 2022 Dec;92(12):3162-3169. doi: 10.1111/ans.18044. Epub 2022 Sep 15.","Zhou Y","ANZ J Surg","2022","2022/09/15","PMC10087594","","10.1111/ans.18044"
"36684170","Prognostic nomogram for cancer-specific survival in patients with intrahepatic cholangiocarcinoma after hepatectomy: A population study of 919 patients","Huang G, Song W, Zhang Y, Ren B, Lv Y, Liu K.","Front Surg. 2023 Jan 6;9:1025521. doi: 10.3389/fsurg.2022.1025521. eCollection 2022.","Huang G","Front Surg","2023","2023/01/23","PMC9852639","","10.3389/fsurg.2022.1025521"
"35117593","Nomograms to predict overall and cancer-specific survival in patients with penile cancer","Xu W, Qi F, Liu Y, Zheng L, Kang Z.","Transl Cancer Res. 2020 Apr;9(4):2326-2339. doi: 10.21037/tcr.2020.03.77.","Xu W","Transl Cancer Res","2020","2022/02/04","PMC8798233","","10.21037/tcr.2020.03.77"
"35700770","Can machines learn the mutation signatures of SARS-CoV-2 and enable viral-genotype guided predictive prognosis?","Nagpal S, Pinna NK, Pant N, Singh R, Srivastava D, Mande SS.","J Mol Biol. 2022 Aug 15;434(15):167684. doi: 10.1016/j.jmb.2022.167684. Epub 2022 Jun 11.","Nagpal S","J Mol Biol","2022","2022/06/14","PMC9188262","","10.1016/j.jmb.2022.167684"
"29320311","Development and Validation of a Risk Prediction Model for Acute Kidney Injury After the First Course of Cisplatin","Motwani SS, McMahon GM, Humphreys BD, Partridge AH, Waikar SS, Curhan GC.","J Clin Oncol. 2018 Mar 1;36(7):682-688. doi: 10.1200/JCO.2017.75.7161. Epub 2018 Jan 10.","Motwani SS","J Clin Oncol","2018","2018/01/11","PMC5946720","","10.1200/JCO.2017.75.7161"
"37932522","External validation of nomograms including MRI features for the prediction of side-specific extraprostatic extension","Heetman JG, van der Hoeven EJRJ, Rajwa P, Zattoni F, Kesch C, Shariat S, Dal Moro F, Novara G, La Bombara G, Sattin F, von Ostau N, Pötsch N, Baltzer PAT, Wever L, Van Basten JPA, Van Melick HHE, Van den Bergh RCN, Gandaglia G, Soeterik TFW; European Association of Urology Young Academic Urologists Prostate Cancer Working Party.","Prostate Cancer Prostatic Dis. 2024 Sep;27(3):492-499. doi: 10.1038/s41391-023-00738-3. Epub 2023 Nov 6.","Heetman JG","Prostate Cancer Prostatic Dis","2024","2023/11/06","","","10.1038/s41391-023-00738-3"
"37046815","Critical Appraisal of Leibovich 2018 and GRANT Models for Prediction of Cancer-Specific Survival in Non-Metastatic Chromophobe Renal Cell Carcinoma","Piccinelli ML, Morra S, Tappero S, Cano Garcia C, Barletta F, Incesu RB, Scheipner L, Baudo A, Tian Z, Luzzago S, Mistretta FA, Ferro M, Saad F, Shariat SF, Carmignani L, Ahyai S, Tilki D, Briganti A, Chun FKH, Terrone C, Longo N, de Cobelli O, Musi G, Karakiewicz PI.","Cancers (Basel). 2023 Apr 5;15(7):2155. doi: 10.3390/cancers15072155.","Piccinelli ML","Cancers (Basel)","2023","2023/04/13","PMC10093654","","10.3390/cancers15072155"
"34618193","Online prediction tool for female pelvic floor dysfunction: development and validation","Chen Z, Mikhail SM, Buttini M, Mowat A, Hartel G, Maher C.","Int Urogynecol J. 2022 Nov;33(11):3025-3033. doi: 10.1007/s00192-021-04985-7. Epub 2021 Oct 7.","Chen Z","Int Urogynecol J","2022","2021/10/07","","","10.1007/s00192-021-04985-7"
"31482428","Prediction of outcome in anal squamous cell carcinoma using radiomic feature analysis of pre-treatment FDG PET-CT","Brown PJ, Zhong J, Frood R, Currie S, Gilbert A, Appelt AL, Sebag-Montefiore D, Scarsbrook A.","Eur J Nucl Med Mol Imaging. 2019 Dec;46(13):2790-2799. doi: 10.1007/s00259-019-04495-1. Epub 2019 Sep 4.","Brown PJ","Eur J Nucl Med Mol Imaging","2019","2019/09/05","PMC6879433","","10.1007/s00259-019-04495-1"
"36397723","Reporting and risk of bias of prediction models based on machine learning methods in preterm birth: A systematic review","Yang Q, Fan X, Cao X, Hao W, Lu J, Wei J, Tian J, Yin M, Ge L.","Acta Obstet Gynecol Scand. 2023 Jan;102(1):7-14. doi: 10.1111/aogs.14475. Epub 2022 Nov 17.","Yang Q","Acta Obstet Gynecol Scand","2023","2022/11/18","PMC9780725","","10.1111/aogs.14475"
"39425895","Prediction Model of Cervical Lymph Node Metastasis in Papillary Thyroid Carcinoma","Chen H, Zhu L, Zhuang Y, Ye X, Chen F, Zeng J.","Cancer Control. 2024 Jan-Dec;31:10732748241295347. doi: 10.1177/10732748241295347.","Chen H","Cancer Control","2024","2024/10/19","PMC11497514","","10.1177/10732748241295347"
"31410862","External validation and update of a prognostic model to predict mortality in hospitalized adults with RSV: A retrospective Dutch cohort study","Vos LM, Oosterheert JJ, Hoepelman AIM, Bont LJ, Coenjaerts FEJ, Naaktgeboren CA.","J Med Virol. 2019 Dec;91(12):2117-2124. doi: 10.1002/jmv.25568. Epub 2019 Aug 28.","Vos LM","J Med Virol","2019","2019/08/15","PMC6851775","","10.1002/jmv.25568"
"35304535","Muscle wasting assessment tools for prostate cancer","Espinosa-Marrón A, Rubio-Blancas A, Quiñones-Capistran CA, Camacho-Zamora A, Salcedo-Grajales I, Bravo-García AP, Bourlon MT, Castillejos-Molina RA, Dias JA, Del Pilar Milke-García M.","Sci Rep. 2022 Mar 18;12(1):4662. doi: 10.1038/s41598-022-08501-9.","Espinosa-Marrón A","Sci Rep","2022","2022/03/19","PMC8933481","","10.1038/s41598-022-08501-9"
"35250839","A Dynamic Nomogram to Predict the Risk of Stroke in Emergency Department Patients With Acute Dizziness","Bi Y, Cao F.","Front Neurol. 2022 Feb 18;13:839042. doi: 10.3389/fneur.2022.839042. eCollection 2022.","Bi Y","Front Neurol","2022","2022/03/07","PMC8896851","","10.3389/fneur.2022.839042"
"30061005","Image-based Data Mining to Probe Dosimetric Correlates of Radiation-induced Trismus","Beasley W, Thor M, McWilliam A, Green A, Mackay R, Slevin N, Olsson C, Pettersson N, Finizia C, Estilo C, Riaz N, Lee NY, Deasy JO, van Herk M.","Int J Radiat Oncol Biol Phys. 2018 Nov 15;102(4):1330-1338. doi: 10.1016/j.ijrobp.2018.05.054. Epub 2018 Jun 1.","Beasley W","Int J Radiat Oncol Biol Phys","2018","2018/08/01","PMC6620778","NIHMS1039557","10.1016/j.ijrobp.2018.05.054"
"37756617","Development and External Validation of Individualized Prediction Models for Pain Intensity Outcomes in Patients With Neck Pain, Low Back Pain, or Both in Primary Care Settings","Archer L, Snell KIE, Stynes S, Axén I, Dunn KM, Foster NE, Wynne-Jones G, van der Windt DA, Hill JC.","Phys Ther. 2023 Nov 4;103(11):pzad128. doi: 10.1093/ptj/pzad128.","Archer L","Phys Ther","2023","2023/09/27","PMC10682973","","10.1093/ptj/pzad128"
"34395237","A CT-Based Radiomics Nomogram for Preoperative Prediction of Lymph Node Metastasis in Periampullary Carcinomas","Bi L, Liu Y, Xu J, Wang X, Zhang T, Li K, Duan M, Huang C, Meng X, Huang Z.","Front Oncol. 2021 Jul 29;11:632176. doi: 10.3389/fonc.2021.632176. eCollection 2021.","Bi L","Front Oncol","2021","2021/08/16","PMC8358686","","10.3389/fonc.2021.632176"
"34580027","Clinical laboratory tests associated with survival in patients with metastatic renal cell carcinoma: A Laboratory Wide Association Study (LWAS)","Velaer K, Thomas IC, Yang J, Kapphahn K, Metzner TJ, Golla A, Hoerner CR, Fan AC, Master V, Chertow GM, Brooks JD, Patel CJ, Desai M, Leppert JT.","Urol Oncol. 2022 Jan;40(1):12.e23-12.e30. doi: 10.1016/j.urolonc.2021.08.011. Epub 2021 Sep 24.","Velaer K","Urol Oncol","2022","2021/09/28","PMC10313329","NIHMS1901743","10.1016/j.urolonc.2021.08.011"
"37027057","Finding the optimal candidate for shock wave lithotripsy: external validation and comparison of five prediction models","Popiolek M, Jendeberg J, Sundqvist P, Wagenius M, Lidén M.","Urolithiasis. 2023 Apr 7;51(1):66. doi: 10.1007/s00240-023-01444-4.","Popiolek M","Urolithiasis","2023","2023/04/07","PMC10082105","","10.1007/s00240-023-01444-4"
"33408214","Risk prediction models for emergence delirium in paediatric general anaesthesia: a systematic review","Petre MA, Saha B, Kasuya S, Englesakis M, Gai N, Peliowski A, Aoyama K.","BMJ Open. 2021 Jan 6;11(1):e043968. doi: 10.1136/bmjopen-2020-043968.","Petre MA","BMJ Open","2021","2021/01/07","PMC7789445","","10.1136/bmjopen-2020-043968"
"33148619","Consistency of variety of machine learning and statistical models in predicting clinical risks of individual patients: longitudinal cohort study using cardiovascular disease as exemplar","Li Y, Sperrin M, Ashcroft DM, van Staa TP.","BMJ. 2020 Nov 4;371:m3919. doi: 10.1136/bmj.m3919.","Li Y","BMJ","2020","2020/11/05","PMC7610202","","10.1136/bmj.m3919"
"39734629","Development and verification of a nomogram for recurrence risk of Benign Paroxysmal Positional Vertigo in middle-aged and older populations","Tang B, Zhang C, Wang D, Luo M, He Y, Xiong Y, Yu X.","Front Neurol. 2024 Dec 13;15:1483233. doi: 10.3389/fneur.2024.1483233. eCollection 2024.","Tang B","Front Neurol","2024","2024/12/30","PMC11671359","","10.3389/fneur.2024.1483233"
"39788774","Development of a predictive model for loss of functional and cognitive abilities in long-term care home residents: a protocol","Yin CY, Talarico R, Scott MM, Hakimjavadi R, Kierulf J, Webber C, Hawken S, Moledina A, Manuel DG, Hsu A, Tanuseputro P, Fung C, Kaasalainen S, Molnar F, Shamon S, Ronksley PE, McIsaac DI, Kobewka D.","BMJ Open. 2025 Jan 9;15(1):e086935. doi: 10.1136/bmjopen-2024-086935.","Yin CY","BMJ Open","2025","2025/01/09","PMC11751803","","10.1136/bmjopen-2024-086935"
"38073716","Radiomics of skeletal muscle helps to predict gastrointestinal toxicity in locally advanced rectal cancer patients receiving neoadjuvant chemoradiotherapy","Yang W, Zhang Z, Zhou M, Wang J, Li G, Wang Y, Shen L, Zhang H, Wan J, Xia F, Zhang Z.","Clin Transl Radiat Oncol. 2023 Nov 20;44:100703. doi: 10.1016/j.ctro.2023.100703. eCollection 2024 Jan.","Yang W","Clin Transl Radiat Oncol","2023","2023/12/11","PMC10701125","","10.1016/j.ctro.2023.100703"
"36447180","Machine learning model identifies aggressive acute pancreatitis within 48 h of admission: a large retrospective study","Yuan L, Ji M, Wang S, Wen X, Huang P, Shen L, Xu J.","BMC Med Inform Decis Mak. 2022 Nov 29;22(1):312. doi: 10.1186/s12911-022-02066-3.","Yuan L","BMC Med Inform Decis Mak","2022","2022/11/29","PMC9707001","","10.1186/s12911-022-02066-3"
"35680264","Development of a machine learning-based prediction model for extremely rapid decline in estimated glomerular filtration rate in patients with chronic kidney disease: a retrospective cohort study using a large data set from a hospital in Japan","Inaguma D, Hayashi H, Yanagiya R, Koseki A, Iwamori T, Kudo M, Fukuma S, Yuzawa Y.","BMJ Open. 2022 Jun 9;12(6):e058833. doi: 10.1136/bmjopen-2021-058833.","Inaguma D","BMJ Open","2022","2022/06/09","PMC9185577","","10.1136/bmjopen-2021-058833"
"32244310","External Validation of the Dutch SOURCE Survival Prediction Model in Belgian Metastatic Oesophageal and Gastric Cancer Patients","van Kleef JJ, van den Boorn HG, Verhoeven RHA, Vanschoenbeek K, Abu-Hanna A, Zwinderman AH, Sprangers MAG, van Oijen MGH, De Schutter H, van Laarhoven HWM.","Cancers (Basel). 2020 Mar 31;12(4):834. doi: 10.3390/cancers12040834.","van Kleef JJ","Cancers (Basel)","2020","2020/04/05","PMC7225946","","10.3390/cancers12040834"
"34264747","Machine Learning Radiomics Model for Early Identification of Small-Cell Lung Cancer on Computed Tomography Scans","Shah RP, Selby HM, Mukherjee P, Verma S, Xie P, Xu Q, Das M, Malik S, Gevaert O, Napel S.","JCO Clin Cancer Inform. 2021 Jun;5:746-757. doi: 10.1200/CCI.21.00021.","Shah RP","JCO Clin Cancer Inform","2021","2021/07/15","PMC8812622","","10.1200/CCI.21.00021"
"34394352","Promoting Prognostic Model Application: A Review Based on Gliomas","Liang X, Wang Z, Dai Z, Zhang H, Cheng Q, Liu Z.","J Oncol. 2021 Jul 31;2021:7840007. doi: 10.1155/2021/7840007. eCollection 2021.","Liang X","J Oncol","2021","2021/08/16","PMC8356003","","10.1155/2021/7840007"
"37297805","Individualized Prediction of Drug Resistance in People with Post-Stroke Epilepsy: A Retrospective Study","Lattanzi S, Meletti S, Trinka E, Brigo F, Turcato G, Rinaldi C, Cagnetti C, Foschi N, Broggi S, Norata D, Silvestrini M.","J Clin Med. 2023 May 23;12(11):3610. doi: 10.3390/jcm12113610.","Lattanzi S","J Clin Med","2023","2023/06/10","PMC10253930","","10.3390/jcm12113610"
"33237577","Laboratory-wide association study of survival with prostate cancer","Sohlberg EM, Thomas IC, Yang J, Kapphahn K, Velaer KN, Goldstein MK, Wagner TH, Chertow GM, Brooks JD, Patel CJ, Desai M, Leppert JT.","Cancer. 2021 Apr 1;127(7):1102-1113. doi: 10.1002/cncr.33341. Epub 2020 Nov 25.","Sohlberg EM","Cancer","2021","2020/11/25","PMC10245385","NIHMS1901742","10.1002/cncr.33341"
"39378245","Sudden cardiac death after myocardial infarction: individual participant data from pooled cohorts","Peek N, Hindricks G, Akbarov A, Tijssen JGP, Jenkins DA, Kapacee Z, Parkes LM, van der Geest RJ, Longato E, Sprague D, Taleb Y, Ong M, Miller CA, Shamloo AS, Albert C, Barthel P, Boveda S, Braunschweig F, Johansen JB, Cook N, de Chillou C, Elders P, Faxén J, Friede T, Fusini L, Gale CP, Jarkovsky J, Jouven X, Junttila J, Kautzner J, Kiviniemi A, Kutyifa V, Leclercq C, Lee DC, Leigh J, Lenarczyk R, Leyva F, Maeng M, Manca A, Marijon E, Marschall U, Merino JL, Mont L, Nielsen JC, Olsen T, Pester J, Pontone G, Roca I, Schmidt G, Schwartz PJ, Sticherling C, Suleiman M, Taborsky M, Tan HL, Tfelt-Hansen J, Thiele H, Tomaselli GF, Verstraelen T, Vinayagamoorthy M, Olesen KKW, Wilde A, Willems R, Wu KC, Zabel M, Martin GP, Dagres N.","Eur Heart J. 2024 Nov 14;45(43):4616-4626. doi: 10.1093/eurheartj/ehae326.","Peek N","Eur Heart J","2024","2024/10/08","PMC11560274","","10.1093/eurheartj/ehae326"
